origin,forecast_origin,training_data_end,validation_start,validation_end,scaler_fit_end,scaler_mean,scaler_std,context_length,patch_length,patch_stride,prediction_length,window_stride,num_training_windows,num_validation_windows,epochs_trained,best_epoch,early_stopped,best_validation_loss,training_elapsed_seconds,inference_elapsed_seconds,num_parameters,forecast_is_finite,parameters_are_finite,training_warning,training_exception,model_identifier,model_configuration,transformers_version,device
2019-10-30,2019-10-30,2018-10-29,2018-10-30,2019-10-30,2018-10-29,96.00072479248047,53.622825622558594,252,21,7,20,5,1243,47,9,4,True,0.04968851059675217,4.620194499962963,0.0013143999967724085,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-11-06,2019-11-06,2018-11-05,2018-11-06,2019-11-06,2018-11-05,96.11273193359375,53.7537956237793,252,21,7,20,5,1244,47,14,9,True,0.04912307858467102,7.017378099961206,0.0013561999658122659,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-11-13,2019-11-13,2018-11-12,2018-11-13,2019-11-13,2018-11-12,96.2286376953125,53.895225524902344,252,21,7,20,5,1245,47,9,4,True,0.052165716886520386,4.538191800005734,0.001073199906386435,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-11-20,2019-11-20,2018-11-19,2018-11-20,2019-11-20,2018-11-19,96.3404312133789,54.024986267089844,252,21,7,20,5,1246,47,16,11,True,0.04917044937610626,7.881255500018597,0.0013908999972045422,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-11-27,2019-11-27,2018-11-27,2018-11-28,2019-11-27,2018-11-27,96.44796752929688,54.143280029296875,252,21,7,20,5,1247,47,10,5,True,0.05016445368528366,4.801494300016202,0.0012480000732466578,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-12-05,2019-12-05,2018-12-04,2018-12-06,2019-12-05,2018-12-04,96.56156921386719,54.27740478515625,252,21,7,20,5,1248,47,9,4,True,0.047599416226148605,4.549168600002304,0.001028000027872622,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-12-12,2019-12-12,2018-12-12,2018-12-13,2019-12-12,2018-12-12,96.6686019897461,54.39392852783203,252,21,7,20,5,1249,47,13,8,True,0.0414353646337986,6.337777400040068,0.0010911000426858664,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-12-19,2019-12-19,2018-12-19,2018-12-20,2019-12-19,2018-12-19,96.77008819580078,54.49648666381836,252,21,7,20,5,1250,47,15,10,True,0.036285463720560074,7.568692900007591,0.001086799893528223,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2019-12-27,2019-12-27,2018-12-27,2018-12-28,2019-12-27,2018-12-27,96.86250305175781,54.577884674072266,252,21,7,20,5,1251,47,18,13,True,0.030321933329105377,9.083031399990432,0.0013050000416114926,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-01-06,2020-01-06,2019-01-04,2019-01-07,2020-01-06,2019-01-04,96.95880889892578,54.667850494384766,252,21,7,20,5,1252,47,19,14,True,0.026905974373221397,9.609213899937458,0.0010957999620586634,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-01-13,2020-01-13,2019-01-11,2019-01-14,2020-01-13,2019-01-11,97.06077575683594,54.77109146118164,252,21,7,20,5,1253,47,13,8,True,0.0256777536123991,6.420431699953042,0.0010902999201789498,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-01-21,2020-01-21,2019-01-18,2019-01-22,2020-01-21,2019-01-18,97.16549682617188,54.880950927734375,252,21,7,20,5,1254,47,22,17,True,0.02773638628423214,11.163061500061303,0.0010932000586763024,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-01-28,2020-01-28,2019-01-28,2019-01-29,2020-01-28,2019-01-28,97.27159118652344,54.994014739990234,252,21,7,20,5,1255,47,16,11,True,0.027094367891550064,7.907011899980716,0.0011123999720439315,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-02-04,2020-02-04,2019-02-04,2019-02-05,2020-02-04,2019-02-04,97.3807373046875,55.11473846435547,252,21,7,20,5,1256,47,20,15,True,0.025534631684422493,10.060718700056896,0.0011068000458180904,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-02-11,2020-02-11,2019-02-11,2019-02-12,2020-02-11,2019-02-11,97.49163055419922,55.23979187011719,252,21,7,20,5,1257,47,17,12,True,0.03235279396176338,8.474782700068317,0.0012558000162243843,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-02-19,2020-02-19,2019-02-19,2019-02-20,2020-02-19,2019-02-19,97.60531616210938,55.37199020385742,252,21,7,20,5,1258,47,16,11,True,0.03428937867283821,8.181230999995023,0.001114599988795817,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-02-26,2020-02-26,2019-02-26,2019-02-27,2020-02-26,2019-02-26,97.72089385986328,55.509002685546875,252,21,7,20,5,1259,47,12,7,True,0.057685595005750656,6.103731799987145,0.0010804999619722366,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-03-04,2020-03-04,2019-03-05,2019-03-06,2020-03-04,2019-03-05,97.83667755126953,55.64631652832031,252,21,7,20,5,1260,47,12,7,True,0.04619342461228371,5.942650499986485,0.0010878000175580382,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-03-11,2020-03-11,2019-03-12,2019-03-13,2020-03-11,2019-03-12,97.95067596435547,55.77845001220703,252,21,7,20,5,1261,47,13,8,True,0.05635082349181175,6.622272299951874,0.0011226000497117639,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-03-18,2020-03-18,2019-03-19,2019-03-20,2020-03-18,2019-03-19,98.06822967529297,55.92000961303711,252,21,7,20,5,1262,47,20,15,True,0.040477074682712555,10.028426800039597,0.0013246999587863684,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-03-25,2020-03-25,2019-03-26,2019-03-27,2020-03-25,2019-03-26,98.18555450439453,56.06062698364258,252,21,7,20,5,1263,47,12,7,True,0.06990218907594681,6.016300400020555,0.0010941000655293465,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-04-01,2020-04-01,2019-04-02,2019-04-03,2020-04-01,2019-04-02,98.30391693115234,56.20380783081055,252,21,7,20,5,1264,47,18,13,True,0.08839971572160721,9.082255300018005,0.001298599992878735,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-04-08,2020-04-08,2019-04-09,2019-04-10,2020-04-08,2019-04-09,98.42532348632812,56.35515594482422,252,21,7,20,5,1265,47,16,11,True,0.10251592844724655,8.655657000024803,0.0013371000532060862,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-04-16,2020-04-16,2019-04-16,2019-04-17,2020-04-16,2019-04-16,98.54769897460938,56.5089111328125,252,21,7,20,5,1266,47,16,11,True,0.12459883838891983,8.135663700057194,0.0010814000852406025,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-04-23,2020-04-23,2019-04-24,2019-04-25,2020-04-23,2019-04-24,98.6709976196289,56.66489028930664,252,21,7,20,5,1267,47,10,5,True,0.13791126012802124,5.112888099974953,0.0019815999548882246,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-04-30,2020-04-30,2019-05-01,2019-05-02,2020-04-30,2019-05-01,98.7955093383789,56.82396697998047,252,21,7,20,5,1268,47,17,12,True,0.14164599776268005,8.665463999961503,0.001076800050213933,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-05-07,2020-05-07,2019-05-08,2019-05-09,2020-05-07,2019-05-08,98.9182357788086,56.977577209472656,252,21,7,20,5,1269,47,20,15,True,0.14499807357788086,10.348774200072512,0.001311299973167479,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-05-14,2020-05-14,2019-05-15,2019-05-16,2020-05-14,2019-05-15,99.03679656982422,57.11913299560547,252,21,7,20,5,1270,47,10,5,True,0.14731115102767944,5.09717549989,0.0013131999876350164,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-05-21,2020-05-21,2019-05-22,2019-05-23,2020-05-21,2019-05-22,99.15592956542969,57.261924743652344,252,21,7,20,5,1271,47,12,7,True,0.14849422872066498,6.051305300090462,0.00113769993185997,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-05-29,2020-05-29,2019-05-30,2019-05-31,2020-05-29,2019-05-30,99.27118682861328,57.3939208984375,252,21,7,20,5,1272,47,12,7,True,0.15234829485416412,6.1670556999742985,0.0011603999882936478,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
2020-06-05,2020-06-05,2019-06-06,2019-06-07,2020-06-05,2019-06-06,99.38569641113281,57.52373504638672,252,21,7,20,5,1273,47,12,7,True,0.1515273004770279,6.12235670001246,0.0013203999260440469,19540,True,True,,,PatchTST-HF-supervised-v1,"{""batch_size"":64,""context_length"":252,""d_model"":32,""dropout"":0.1,""ffn_dim"":64,""learning_rate"":0.001,""max_epochs"":30,""min_delta"":0.0001,""num_attention_heads"":4,""num_hidden_layers"":2,""patch_length"":21,""patch_stride"":7,""patience"":5,""prediction_length"":20,""seed"":2026,""validation_points"":252,""weight_decay"":0.0001,""window_stride"":5}",5.15.0,cpu
